(66	73	0.000000)
(88	74	0.000000)
(110	75	0.000000)
(132	76	0.000000)
(154	77	0.000000)
(176	78	0.000000)
(198	79	0.000000)
(0	80	0.000000)
(23	81	0.000000)
(46	82	0.000000)
(69	83	0.000000)
(92	84	0.000000)
(115	85	0.000000)
(138	86	0.000000)
(161	87	0.000000)
(184	88	0.000000)
(207	89	0.000000)
(0	70	0.000000)
(24	71	0.000000)
(48	72	0.000000)
(72	73	0.000000)
(96	74	0.000000)
(120	75	0.000000)
(144	76	0.000000)
(168	77	0.000000)
(192	78	0.000000)
(216	79	0.000000)
(0	80	0.000000)
(25	81	0.000000)
(50	82	0.000000)
(75	83	0.000000)
(100	84	0.000000)
(125	85	0.000000)
(150	86	0.000000)
(175	87	0.000000)
(200	88	0.000000)
(225	89	0.000000)
(0	90	0.000000)
(26	91	0.000000)
(52	92	0.000000)
(78	93	0.000000)
(104	94	0.000000)
(130	95	0.000000)
(156	96	0.000000)
(182	97	0.000000)
(208	98	0.000000)
(234	99	0.000000)
(0	80	0.000000)
(27	81	0.000000)
(54	82	0.000000)
(81	83	0.000000)
(108	84	0.000000)
(135	85	0.000000)
(162	86	0.000000)
(189	87	0.000000)
(216	88	0.000000)
(243	89	0.000000)
(0	90	0.000000)
(28	91	0.000000)
(56	92	0.000000)
(84	93	0.000000)
(112	94	0.000000)
(140	95	0.000000)
(168	96	0.000000)
(196	97	0.000000)
(224	98	0.000000)
(252	99	0.000000)
Row:	Col:	Val:
(0	0	1.000000)
(1	1	1.000000)
(2	2	1.000000)
(3	3	1.000000)
(4	4	1.000000)
(5	5	1.000000)
(6	6	1.000000)
(7	7	1.000000)
(8	8	1.000000)
(9	9	1.000000)
